respondent_id,choiseset_id,alternative_id,choice_id,cloud_storage,customer_support,cloud_services,price,choice
159,12,2,2382,2000gb,no,email,p6,0
159,12,3,2382,30gb,no,"email, video, productivity",p12,1
159,13,1,2383,30gb,no,"email, video",p18,0
159,13,2,2383,5000gb,yes,"email, video",p6,1
159,13,3,2383,2000gb,yes,"email, video",p18,0
159,14,1,2384,2000gb,yes,email,p6,1
159,14,2,2384,5000gb,yes,email,p12,0
159,14,3,2384,30gb,no,"email, video",p12,0
159,15,1,2385,2000gb,no,"email, video, productivity",p12,1
159,15,2,2385,30gb,yes,"email, video, productivity",p6,0
159,15,3,2385,30gb,yes,email,p18,0
160,1,1,2386,2000gb,no,email,p12,0
160,1,2,2386,30gb,no,"email, video, productivity",p12,0
160,1,3,2386,5000gb,no,"email, video, productivity",p18,1
160,2,1,2387,30gb,yes,"email, video, productivity",p18,1
160,2,2,2387,2000gb,no,"email, video",p12,0
160,2,3,2387,2000gb,no,"email, video, productivity",p6,0
160,3,1,2388,30gb,yes,"email, video, productivity",p12,0
160,3,2,2388,2000gb,yes,"email, video, productivity",p6,1
160,3,3,2388,5000gb,yes,email,p18,0
160,4,1,2389,30gb,no,email,p18,0
160,4,2,2389,30gb,yes,email,p6,0
160,4,3,2389,5000gb,yes,"email, video",p18,1
160,5,1,2390,30gb,yes,email,p12,0
160,5,2,2390,2000gb,no,"email, video, productivity",p18,0
160,5,3,2390,2000gb,yes,"email, video, productivity",p12,1
160,6,1,2391,5000gb,no,"email, video",p18,1
160,6,2,2391,30gb,no,email,p6,0
160,6,3,2391,30gb,no,"email, video",p18,0
160,7,1,2392,5000gb,no,email,p18,0
160,7,2,2392,30gb,no,"email, video, productivity",p18,0
160,7,3,2392,2000gb,yes,"email, video",p6,1
160,8,1,2393,30gb,no,email,p12,0
160,8,2,2393,5000gb,yes,"email, video",p6,1
160,8,3,2393,2000gb,no,email,p18,0
160,9,1,2394,5000gb,no,email,p6,0
160,9,2,2394,5000gb,yes,"email, video, productivity",p12,1
160,9,3,2394,5000gb,no,"email, video, productivity",p6,0
160,10,1,2395,5000gb,yes,email,p6,0
160,10,2,2395,2000gb,no,"email, video",p6,1
160,10,3,2395,2000gb,yes,"email, video",p12,0
160,11,1,2396,30gb,no,"email, video, productivity",p6,1
160,11,2,2396,2000gb,no,"email, video",p18,0
160,11,3,2396,2000gb,yes,email,p18,0
160,12,1,2397,2000gb,no,email,p6,0
160,12,2,2397,30gb,no,"email, video",p12,1
160,12,3,2397,5000gb,yes,email,p12,0
160,13,1,2398,2000gb,yes,"email, video",p18,0
160,13,2,2398,2000gb,yes,email,p6,1
160,13,3,2398,30gb,yes,"email, video",p18,0
160,14,1,2399,2000gb,yes,"email, video, productivity",p18,0
160,14,2,2399,5000gb,no,email,p12,0
160,14,3,2399,30gb,no,"email, video",p6,1
160,15,1,2400,30gb,yes,"email, video, productivity",p6,1
160,15,2,2400,5000gb,no,"email, video, productivity",p12,0
160,15,3,2400,5000gb,yes,"email, video",p12,0
161,1,1,2401,5000gb,no,"email, video",p18,1
161,1,2,2401,30gb,no,"email, video",p18,0
161,1,3,2401,2000gb,no,"email, video",p18,0
161,2,1,2402,30gb,no,"email, video, productivity",p12,0
161,2,2,2402,30gb,yes,"email, video, productivity",p12,1
161,2,3,2402,30gb,no,email,p12,0
161,3,1,2403,30gb,yes,"email, video, productivity",p6,0
161,3,2,2403,5000gb,no,email,p6,1
161,3,3,2403,2000gb,no,email,p12,0
161,4,1,2404,2000gb,no,"email, video, productivity",p12,1
161,4,2,2404,2000gb,no,"email, video",p12,0
161,4,3,2404,30gb,yes,"email, video",p12,0
161,5,1,2405,2000gb,yes,"email, video, productivity",p18,0
161,5,2,2405,5000gb,yes,"email, video",p6,0
161,5,3,2405,5000gb,yes,email,p6,1
161,6,1,2406,2000gb,yes,"email, video, productivity",p12,0
161,6,2,2406,2000gb,yes,"email, video",p18,0
161,6,3,2406,2000gb,yes,"email, video, productivity",p6,1
161,7,1,2407,2000gb,no,"email, video, productivity",p6,1
161,7,2,2407,5000gb,yes,"email, video, productivity",p18,0
161,7,3,2407,5000gb,yes,"email, video",p18,0
161,8,1,2408,30gb,no,"email, video",p6,0
161,8,2,2408,5000gb,no,"email, video, productivity",p12,0
161,8,3,2408,2000gb,yes,email,p6,1
161,9,1,2409,5000gb,yes,"email, video, productivity",p6,1
161,9,2,2409,2000gb,yes,email,p18,0
161,9,3,2409,5000gb,no,"email, video, productivity",p18,0
161,10,1,2410,30gb,no,email,p18,0
161,10,2,2410,5000gb,no,"email, video",p12,1
161,10,3,2410,30gb,yes,email,p6,0
161,11,1,2411,5000gb,yes,email,p12,0
161,11,2,2411,5000gb,yes,"email, video, productivity",p12,0
161,11,3,2411,2000gb,yes,email,p12,1
161,12,1,2412,30gb,yes,"email, video",p6,0
161,12,2,2412,5000gb,yes,"email, video",p12,1
161,12,3,2412,30gb,yes,email,p12,0
161,13,1,2413,2000gb,no,"email, video",p6,1
161,13,2,2413,30gb,no,"email, video, productivity",p6,0
161,13,3,2413,5000gb,yes,email,p18,0
161,14,1,2414,5000gb,no,"email, video, productivity",p6,1
161,14,2,2414,30gb,yes,"email, video, productivity",p18,0
161,14,3,2414,2000gb,no,email,p6,0
161,15,1,2415,5000gb,no,email,p18,0
161,15,2,2415,2000gb,no,"email, video, productivity",p18,0
161,15,3,2415,30gb,no,"email, video, productivity",p18,1
162,1,1,2416,30gb,no,email,p18,0
162,1,2,2416,30gb,no,email,p12,1
162,1,3,2416,2000gb,no,email,p18,0
162,2,1,2417,30gb,no,"email, video",p12,0
162,2,2,2417,2000gb,no,"email, video",p6,0
162,2,3,2417,2000gb,yes,"email, video",p6,1
162,3,1,2418,30gb,yes,email,p6,0
162,3,2,2418,5000gb,no,"email, video, productivity",p6,1
162,3,3,2418,5000gb,yes,"email, video",p18,0
162,4,1,2419,2000gb,no,"email, video",p18,0
162,4,2,2419,2000gb,yes,"email, video, productivity",p12,1
162,4,3,2419,5000gb,no,"email, video",p12,0
162,5,1,2420,5000gb,yes,email,p12,0
162,5,2,2420,2000gb,yes,"email, video",p12,0
162,5,3,2420,2000gb,no,"email, video, productivity",p6,1
162,6,1,2421,2000gb,yes,email,p6,1
162,6,2,2421,2000gb,no,email,p6,0
162,6,3,2421,5000gb,no,email,p12,0
162,7,1,2422,30gb,no,"email, video, productivity",p18,1
162,7,2,2422,5000gb,yes,"email, video",p6,0
162,7,3,2422,5000gb,yes,email,p6,0
162,8,1,2423,5000gb,yes,"email, video, productivity",p18,0
162,8,2,2423,5000gb,no,email,p6,1
162,8,3,2423,2000gb,no,email,p12,0
162,9,1,2424,2000gb,yes,email,p12,0
162,9,2,2424,30gb,no,"email, video, productivity",p12,0
162,9,3,2424,30gb,yes,"email, video, productivity",p6,1
162,10,1,2425,2000gb,yes,"email, video",p18,0
162,10,2,2425,30gb,no,"email, video",p6,0
162,10,3,2425,5000gb,no,"email, video, productivity",p12,1
162,11,1,2426,2000gb,yes,"email, video, productivity",p6,1
162,11,2,2426,5000gb,yes,email,p18,0
162,11,3,2426,30gb,yes,email,p18,0
162,12,1,2427,30gb,yes,"email, video, productivity",p12,0
162,12,2,2427,30gb,yes,email,p12,0
162,12,3,2427,5000gb,yes,"email, video, productivity",p12,1
162,13,1,2428,30gb,no,email,p6,0
162,13,2,2428,2000gb,no,"email, video, productivity",p18,0
162,13,3,2428,2000gb,yes,"email, video, productivity",p18,1
162,14,1,2429,5000gb,no,"email, video",p6,1
162,14,2,2429,5000gb,no,"email, video, productivity",p18,0
162,14,3,2429,30gb,no,"email, video, productivity",p6,0
162,15,1,2430,30gb,yes,"email, video",p6,1
162,15,2,2430,30gb,yes,"email, video",p18,0
162,15,3,2430,2000gb,yes,email,p18,0
163,1,1,2431,30gb,no,"email, video, productivity",p12,0
163,1,2,2431,5000gb,no,"email, video, productivity",p6,1
163,1,3,2431,2000gb,no,"email, video",p12,0
163,2,1,2432,30gb,yes,"email, video",p12,1
163,2,2,2432,30gb,yes,email,p18,0
163,2,3,2432,2000gb,yes,email,p12,0
163,3,1,2433,30gb,yes,"email, video, productivity",p6,1
163,3,2,2433,2000gb,yes,email,p18,0
163,3,3,2433,30gb,yes,email,p6,0
163,4,1,2434,2000gb,yes,email,p6,0
163,4,2,2434,30gb,yes,"email, video",p18,0
163,4,3,2434,2000gb,yes,"email, video, productivity",p6,1
163,5,1,2435,30gb,yes,email,p12,0
163,5,2,2435,5000gb,no,"email, video",p12,1
163,5,3,2435,30gb,no,"email, video",p6,0
163,6,1,2436,5000gb,no,email,p12,0
163,6,2,2436,5000gb,yes,"email, video, productivity",p18,1
163,6,3,2436,2000gb,yes,"email, video",p12,0
163,7,1,2437,30gb,no,email,p12,0
163,7,2,2437,30gb,yes,"email, video, productivity",p18,0
163,7,3,2437,5000gb,yes,"email, video",p12,1
163,8,1,2438,2000gb,yes,"email, video",p18,0
163,8,2,2438,5000gb,no,"email, video",p18,0
163,8,3,2438,2000gb,no,"email, video, productivity",p6,1
163,9,1,2439,5000gb,yes,email,p18,0
163,9,2,2439,5000gb,yes,"email, video, productivity",p12,1
163,9,3,2439,5000gb,no,"email, video",p6,0
163,10,1,2440,30gb,no,"email, video, productivity",p6,0
163,10,2,2440,30gb,no,"email, video",p12,0
163,10,3,2440,5000gb,yes,"email, video, productivity",p6,1
163,11,1,2441,5000gb,yes,email,p6,0
163,11,2,2441,2000gb,yes,"email, video",p6,0
163,11,3,2441,5000gb,yes,"email, video",p6,1
163,12,1,2442,2000gb,no,email,p18,0
163,12,2,2442,2000gb,no,"email, video, productivity",p18,0
163,12,3,2442,30gb,yes,"email, video, productivity",p12,1
163,13,1,2443,2000gb,no,"email, video, productivity",p12,0
163,13,2,2443,5000gb,no,"email, video, productivity",p18,1
163,13,3,2443,5000gb,yes,email,p12,0
163,14,1,2444,30gb,no,email,p6,1
163,14,2,2444,30gb,no,"email, video",p18,0
163,14,3,2444,2000gb,no,email,p12,0
163,15,1,2445,2000gb,no,"email, video",p6,0
163,15,2,2445,2000gb,no,email,p6,0
163,15,3,2445,5000gb,no,"email, video, productivity",p12,1
164,1,1,2446,2000gb,no,email,p6,0
164,1,2,2446,30gb,yes,"email, video",p6,1
164,1,3,2446,2000gb,no,email,p12,0
164,2,1,2447,5000gb,no,"email, video, productivity",p18,0
164,2,2,2447,5000gb,yes,"email, video, productivity",p12,1
164,2,3,2447,30gb,no,email,p18,0
164,3,1,2448,5000gb,no,"email, video, productivity",p12,0
164,3,2,2448,5000gb,no,"email, video",p12,1
164,3,3,2448,5000gb,no,email,p12,0
164,4,1,2449,2000gb,no,"email, video",p6,0
164,4,2,2449,2000gb,yes,"email, video",p6,1
164,4,3,2449,5000gb,yes,"email, video",p18,0
164,5,1,2450,30gb,yes,email,p12,0
164,5,2,2450,30gb,yes,"email, video",p12,0
164,5,3,2450,5000gb,no,"email, video",p18,1
164,6,1,2451,2000gb,yes,email,p12,0
164,6,2,2451,5000gb,yes,email,p12,1
164,6,3,2451,2000gb,yes,"email, video",p12,0
164,7,1,2452,30gb,no,"email, video",p18,0
164,7,2,2452,30gb,no,"email, video, productivity",p18,0
164,7,3,2452,2000gb,yes,"email, video, productivity",p12,1
164,8,1,2453,5000gb,no,"email, video, productivity",p6,1
164,8,2,2453,5000gb,no,email,p18,0
164,8,3,2453,2000gb,yes,"email, video, productivity",p18,0
164,9,1,2454,2000gb,yes,"email, video, productivity",p6,0
164,9,2,2454,5000gb,yes,email,p6,1
164,9,3,2454,30gb,yes,"email, video, productivity",p18,0
164,10,1,2455,5000gb,no,email,p6,0
164,10,2,2455,30gb,no,email,p6,0
164,10,3,2455,30gb,yes,"email, video, productivity",p12,1
164,11,1,2456,5000gb,no,"email, video",p6,1
164,11,2,2456,30gb,yes,email,p6,0
164,11,3,2456,2000gb,no,"email, video, productivity",p12,0
164,12,1,2457,30gb,yes,"email, video, productivity",p6,0
164,12,2,2457,5000gb,yes,"email, video",p12,1
164,12,3,2457,30gb,no,email,p12,0
164,13,1,2458,30gb,yes,"email, video",p18,0
164,13,2,2458,2000gb,no,"email, video, productivity",p6,1
164,13,3,2458,2000gb,yes,"email, video",p18,0
164,14,1,2459,5000gb,yes,email,p18,0
164,14,2,2459,2000gb,yes,email,p18,0
164,14,3,2459,30gb,no,"email, video, productivity",p6,1
164,15,1,2460,2000gb,no,"email, video",p12,0
164,15,2,2460,30gb,no,"email, video, productivity",p12,1
164,15,3,2460,2000gb,no,"email, video",p18,0
165,1,1,2461,5000gb,no,"email, video, productivity",p12,0
165,1,2,2461,5000gb,yes,"email, video, productivity",p12,1
165,1,3,2461,30gb,no,"email, video",p6,0
165,2,1,2462,5000gb,no,"email, video",p12,0
165,2,2,2462,5000gb,yes,email,p18,0
165,2,3,2462,30gb,no,"email, video, productivity",p12,1
165,3,1,2463,2000gb,yes,email,p6,0
165,3,2,2463,30gb,no,"email, video",p18,0
165,3,3,2463,30gb,yes,"email, video, productivity",p12,1
165,4,1,2464,30gb,no,"email, video, productivity",p6,1
165,4,2,2464,2000gb,no,email,p18,0
165,4,3,2464,30gb,no,"email, video, productivity",p18,0
165,5,1,2465,30gb,yes,email,p12,1
165,5,2,2465,2000gb,yes,email,p18,0
165,5,3,2465,2000gb,no,"email, video",p12,0
165,6,1,2466,5000gb,yes,"email, video",p12,0
165,6,2,2466,2000gb,no,"email, video, productivity",p12,0
165,6,3,2466,30gb,no,email,p12,1
165,7,1,2467,30gb,no,email,p18,0
165,7,2,2467,2000gb,yes,"email, video, productivity",p18,0
165,7,3,2467,2000gb,yes,email,p12,1
165,8,1,2468,30gb,yes,email,p18,0
165,8,2,2468,5000gb,no,email,p12,1
165,8,3,2468,2000gb,no,email,p6,0
165,9,1,2469,2000gb,yes,"email, video",p18,0
165,9,2,2469,30gb,yes,"email, video",p6,0
165,9,3,2469,5000gb,no,"email, video, productivity",p6,1
165,10,1,2470,30gb,yes,email,p6,0
165,10,2,2470,5000gb,yes,email,p6,1
165,10,3,2470,2000gb,no,email,p12,0
165,11,1,2471,5000gb,yes,"email, video",p18,0
165,11,2,2471,5000gb,no,email,p6,1
165,11,3,2471,2000gb,yes,"email, video",p12,0
165,12,1,2472,5000gb,no,email,p18,0
165,12,2,2472,30gb,yes,"email, video, productivity",p18,1
165,12,3,2472,5000gb,no,"email, video, productivity",p18,0
165,13,1,2473,2000gb,no,"email, video, productivity",p18,0
165,13,2,2473,2000gb,no,"email, video",p6,0
165,13,3,2473,30gb,yes,"email, video",p12,1
165,14,1,2474,30gb,no,"email, video",p12,0
165,14,2,2474,5000gb,no,"email, video",p18,0
165,14,3,2474,5000gb,yes,"email, video",p6,1
165,15,1,2475,5000gb,no,"email, video",p6,0
165,15,2,2475,30gb,yes,"email, video, productivity",p6,1
165,15,3,2475,2000gb,yes,"email, video",p6,0
166,1,1,2476,30gb,no,"email, video",p12,0
166,1,2,2476,30gb,yes,email,p12,1
166,1,3,2476,2000gb,yes,"email, video, productivity",p6,0
166,2,1,2477,2000gb,no,"email, video",p12,0
166,2,2,2477,2000gb,no,email,p12,1
166,2,3,2477,5000gb,yes,"email, video",p6,0
166,3,1,2478,5000gb,yes,"email, video, productivity",p6,1
166,3,2,2478,5000gb,yes,"email, video",p12,0
166,3,3,2478,30gb,yes,"email, video, productivity",p6,0
166,4,1,2479,2000gb,yes,"email, video",p18,0
166,4,2,2479,2000gb,yes,"email, video, productivity",p18,1
166,4,3,2479,5000gb,no,email,p18,0
166,5,1,2480,2000gb,no,"email, video, productivity",p12,1
166,5,2,2480,2000gb,no,"email, video, productivity",p18,0
166,5,3,2480,30gb,yes,"email, video",p12,0
166,6,1,2481,2000gb,yes,email,p12,0
166,6,2,2481,5000gb,no,"email, video, productivity",p6,1
166,6,3,2481,2000gb,no,email,p18,0
166,7,1,2482,30gb,no,"email, video",p6,0
166,7,2,2482,30gb,no,"email, video, productivity",p18,0
166,7,3,2482,2000gb,yes,"email, video",p6,1
166,8,1,2483,5000gb,no,email,p12,1
166,8,2,2483,2000gb,no,email,p6,0
166,8,3,2483,30gb,no,"email, video",p18,0
166,9,1,2484,30gb,yes,email,p18,0
166,9,2,2484,30gb,yes,"email, video, productivity",p18,1
166,9,3,2484,2000gb,no,"email, video",p18,0
166,10,1,2485,5000gb,yes,email,p6,1
166,10,2,2485,5000gb,no,"email, video, productivity",p12,0
166,10,3,2485,5000gb,no,"email, video",p18,0
166,11,1,2486,30gb,no,email,p6,0
166,11,2,2486,5000gb,no,email,p6,1
166,11,3,2486,2000gb,no,"email, video, productivity",p6,0
166,12,1,2487,30gb,yes,email,p6,1
166,12,2,2487,30gb,yes,"email, video",p18,0
166,12,3,2487,30gb,yes,"email, video, productivity",p12,0
166,13,1,2488,5000gb,yes,"email, video, productivity",p12,1
166,13,2,2488,2000gb,no,"email, video",p6,0
166,13,3,2488,2000gb,yes,"email, video",p12,0
166,14,1,2489,5000gb,no,"email, video",p6,0
166,14,2,2489,5000gb,yes,"email, video, productivity",p18,1
166,14,3,2489,5000gb,no,"email, video",p12,0
166,15,1,2490,30gb,no,email,p18,1
166,15,2,2490,2000gb,yes,email,p18,0
166,15,3,2490,30gb,no,email,p12,0
167,1,1,2491,5000gb,yes,"email, video, productivity",p12,1
167,1,2,2491,2000gb,yes,"email, video, productivity",p18,0
167,1,3,2491,5000gb,yes,"email, video",p18,0
167,2,1,2492,5000gb,no,"email, video",p6,1
167,2,2,2492,5000gb,no,"email, video",p18,0
167,2,3,2492,5000gb,yes,email,p18,0
167,3,1,2493,30gb,no,email,p6,1
167,3,2,2493,30gb,no,email,p12,0
167,3,3,2493,2000gb,no,email,p18,0
167,4,1,2494,2000gb,yes,email,p12,1
167,4,2,2494,30gb,no,email,p18,0
167,4,3,2494,2000gb,no,email,p12,0
167,5,1,2495,2000gb,yes,"email, video, productivity",p6,0
167,5,2,2495,30gb,no,"email, video",p6,0
167,5,3,2495,2000gb,no,"email, video, productivity",p12,1
167,6,1,2496,30gb,no,"email, video, productivity",p18,0
167,6,2,2496,30gb,yes,"email, video",p18,0
167,6,3,2496,30gb,yes,"email, video, productivity",p6,1
167,7,1,2497,2000gb,no,email,p6,0
167,7,2,2497,30gb,no,"email, video",p12,0
167,7,3,2497,5000gb,no,"email, video, productivity",p12,1
167,8,1,2498,30gb,yes,"email, video, productivity",p18,0
167,8,2,2498,5000gb,no,"email, video",p12,1
167,8,3,2498,30gb,yes,email,p12,0
167,9,1,2499,2000gb,no,"email, video",p18,0
167,9,2,2499,30gb,yes,email,p6,1
167,9,3,2499,2000gb,no,"email, video, productivity",p6,0
167,10,1,2500,2000gb,yes,"email, video",p12,0
167,10,2,2500,30gb,no,"email, video, productivity",p12,0
167,10,3,2500,5000gb,yes,"email, video, productivity",p6,1
167,11,1,2501,2000gb,yes,"email, video, productivity",p12,0
167,11,2,2501,2000gb,yes,"email, video",p6,0
167,11,3,2501,30gb,yes,"email, video, productivity",p12,1
167,12,1,2502,2000gb,yes,email,p18,0
167,12,2,2502,5000gb,yes,"email, video",p6,1
167,12,3,2502,5000gb,yes,"email, video, productivity",p18,0
167,13,1,2503,30gb,yes,"email, video",p12,0
167,13,2,2503,30gb,yes,"email, video",p6,1
167,13,3,2503,5000gb,no,email,p18,0
167,14,1,2504,5000gb,yes,email,p12,0
167,14,2,2504,2000gb,no,"email, video",p12,1
167,14,3,2504,5000gb,no,email,p12,0
167,15,1,2505,2000gb,no,"email, video, productivity",p18,0
167,15,2,2505,2000gb,yes,email,p6,0
167,15,3,2505,5000gb,yes,email,p6,1
168,1,1,2506,30gb,yes,email,p12,0
168,1,2,2506,2000gb,yes,"email, video, productivity",p18,1
168,1,3,2506,2000gb,no,"email, video",p12,0
168,2,1,2507,2000gb,no,"email, video, productivity",p12,1
168,2,2,2507,5000gb,no,email,p12,0
168,2,3,2507,30gb,yes,"email, video",p12,0
168,3,1,2508,5000gb,no,"email, video",p6,0
168,3,2,2508,30gb,no,"email, video",p6,1
168,3,3,2508,2000gb,yes,email,p18,0
168,4,1,2509,30gb,yes,"email, video",p6,0
168,4,2,2509,5000gb,yes,"email, video",p12,0
168,4,3,2509,5000gb,no,"email, video, productivity",p18,1
168,5,1,2510,30gb,yes,"email, video",p18,0
168,5,2,2510,5000gb,yes,"email, video, productivity",p6,1
168,5,3,2510,2000gb,yes,email,p6,0
168,6,1,2511,30gb,no,"email, video, productivity",p6,1
168,6,2,2511,5000gb,no,email,p18,0
168,6,3,2511,30gb,no,"email, video",p18,0
168,7,1,2512,30gb,yes,"email, video, productivity",p18,0
168,7,2,2512,30gb,no,email,p18,0
168,7,3,2512,2000gb,yes,"email, video, productivity",p6,1
168,8,1,2513,5000gb,no,"email, video",p18,1
168,8,2,2513,5000gb,yes,email,p18,0
168,8,3,2513,5000gb,no,email,p6,0
168,9,1,2514,30gb,no,"email, video, productivity",p18,0
168,9,2,2514,5000gb,yes,email,p6,1
168,9,3,2514,30gb,no,email,p6,0
168,10,1,2515,30gb,yes,email,p6,0
168,10,2,2515,5000gb,yes,email,p12,0
168,10,3,2515,2000gb,yes,"email, video",p6,1
168,11,1,2516,30gb,yes,"email, video, productivity",p6,1
168,11,2,2516,2000gb,no,"email, video, productivity",p18,0
168,11,3,2516,2000gb,no,"email, video, productivity",p6,0
168,12,1,2517,2000gb,no,email,p18,0
168,12,2,2517,2000gb,no,email,p12,0
168,12,3,2517,2000gb,yes,"email, video",p12,1
168,13,1,2518,5000gb,no,"email, video",p12,1
168,13,2,2518,2000gb,no,email,p6,0
168,13,3,2518,2000gb,no,"email, video",p18,0
168,14,1,2519,5000gb,no,"email, video, productivity",p12,1
168,14,2,2519,30gb,no,"email, video, productivity",p12,0
168,14,3,2519,2000gb,no,"email, video",p6,0
168,15,1,2520,30gb,no,email,p12,0
168,15,2,2520,2000gb,yes,"email, video",p18,1
168,15,3,2520,30gb,yes,"email, video, productivity",p12,0
169,1,1,2521,30gb,no,"email, video, productivity",p6,1
169,1,2,2521,5000gb,yes,email,p12,0
169,1,3,2521,2000gb,no,email,p18,0
169,2,1,2522,2000gb,yes,"email, video",p6,0
169,2,2,2522,30gb,no,"email, video, productivity",p18,0
169,2,3,2522,30gb,no,"email, video, productivity",p12,1
169,3,1,2523,2000gb,yes,"email, video, productivity",p12,0
169,3,2,2523,30gb,yes,"email, video",p18,0
169,3,3,2523,5000gb,yes,"email, video, productivity",p18,1
169,4,1,2524,30gb,no,email,p12,0
169,4,2,2524,5000gb,no,"email, video, productivity",p12,1
169,4,3,2524,5000gb,no,"email, video",p12,0
169,5,1,2525,30gb,yes,"email, video, productivity",p6,1
169,5,2,2525,2000gb,no,email,p6,0
169,5,3,2525,30gb,no,"email, video",p6,0
169,6,1,2526,5000gb,no,email,p6,1
169,6,2,2526,30gb,yes,"email, video, productivity",p18,0
169,6,3,2526,5000gb,no,email,p12,0
169,7,1,2527,30gb,no,"email, video",p12,0
169,7,2,2527,5000gb,no,email,p18,0
169,7,3,2527,5000gb,no,"email, video",p18,1
169,8,1,2528,30gb,yes,"email, video",p12,0
169,8,2,2528,5000gb,no,"email, video",p6,1
169,8,3,2528,2000gb,yes,email,p6,0
169,9,1,2529,30gb,yes,email,p12,0
169,9,2,2529,30gb,no,email,p6,0
169,9,3,2529,5000gb,yes,"email, video, productivity",p12,1
169,10,1,2530,2000gb,yes,"email, video",p18,0
169,10,2,2530,5000gb,yes,"email, video",p6,1
169,10,3,2530,30gb,yes,email,p18,0
169,11,1,2531,2000gb,yes,"email, video",p12,1
169,11,2,2531,2000gb,no,"email, video",p6,0
169,11,3,2531,2000gb,no,"email, video, productivity",p18,0
169,12,1,2532,2000gb,yes,email,p12,0
169,12,2,2532,2000gb,no,"email, video",p18,0
169,12,3,2532,30gb,yes,email,p6,1
169,13,1,2533,5000gb,no,"email, video, productivity",p6,1
169,13,2,2533,30gb,yes,"email, video",p6,0
169,13,3,2533,5000gb,yes,email,p6,0
169,14,1,2534,30gb,no,email,p18,0
169,14,2,2534,30gb,no,"email, video",p18,0
169,14,3,2534,2000gb,no,"email, video, productivity",p6,1
169,15,1,2535,2000gb,yes,"email, video, productivity",p6,0
169,15,2,2535,2000gb,no,"email, video",p12,0
169,15,3,2535,2000gb,no,email,p12,1
170,1,1,2536,30gb,yes,email,p18,0
170,1,2,2536,30gb,yes,email,p12,0
170,1,3,2536,5000gb,yes,email,p12,1
170,2,1,2537,2000gb,yes,"email, video, productivity",p12,1
170,2,2,2537,5000gb,no,"email, video, productivity",p18,0
170,2,3,2537,2000gb,no,"email, video",p18,0
170,3,1,2538,5000gb,yes,"email, video",p6,0
170,3,2,2538,2000gb,yes,"email, video, productivity",p18,0
170,3,3,2538,2000gb,yes,email,p6,1
170,4,1,2539,30gb,yes,"email, video, productivity",p18,0
170,4,2,2539,5000gb,yes,email,p18,0
170,4,3,2539,5000gb,no,"email, video, productivity",p6,1
170,5,1,2540,5000gb,no,"email, video",p12,1
170,5,2,2540,30gb,yes,"email, video",p12,0
170,5,3,2540,2000gb,no,"email, video, productivity",p6,0
170,6,1,2541,30gb,no,"email, video",p18,0
170,6,2,2541,5000gb,no,"email, video",p6,0
170,6,3,2541,5000gb,yes,"email, video, productivity",p12,1
170,7,1,2542,30gb,no,email,p18,0
170,7,2,2542,30gb,no,"email, video, productivity",p6,1
170,7,3,2542,30gb,yes,"email, video, productivity",p12,0
170,8,1,2543,5000gb,no,email,p18,1
170,8,2,2543,2000gb,no,email,p6,0
170,8,3,2543,30gb,no,"email, video",p12,0
170,9,1,2544,30gb,no,"email, video",p6,0
170,9,2,2544,30gb,no,email,p12,0
170,9,3,2544,30gb,no,"email, video, productivity",p18,1
170,10,1,2545,5000gb,yes,"email, video, productivity",p18,1
170,10,2,2545,2000gb,yes,"email, video",p12,0
170,10,3,2545,5000gb,yes,"email, video",p18,0
170,11,1,2546,5000gb,no,email,p6,1
170,11,2,2546,2000gb,no,"email, video",p12,0
170,11,3,2546,2000gb,yes,"email, video",p18,0
170,12,1,2547,5000gb,yes,email,p6,0
170,12,2,2547,30gb,no,email,p6,0
170,12,3,2547,30gb,yes,"email, video",p6,1
170,13,1,2548,5000gb,yes,"email, video",p12,0
170,13,2,2548,5000gb,no,"email, video, productivity",p12,1
170,13,3,2548,2000gb,no,email,p12,0
170,14,1,2549,30gb,yes,email,p6,0
170,14,2,2549,2000gb,no,"email, video, productivity",p18,1
170,14,3,2549,2000gb,no,"email, video",p6,0
170,15,1,2550,2000gb,yes,email,p12,0
170,15,2,2550,2000gb,no,"email, video, productivity",p12,1
170,15,3,2550,30gb,yes,"email, video, productivity",p6,0
171,1,1,2551,30gb,no,email,p18,0
171,1,2,2551,30gb,yes,"email, video, productivity",p6,0
171,1,3,2551,2000gb,yes,"email, video, productivity",p6,1
171,2,1,2552,30gb,yes,"email, video, productivity",p12,0
171,2,2,2552,2000gb,yes,email,p6,0
171,2,3,2552,5000gb,yes,"email, video",p12,1
171,3,1,2553,5000gb,yes,"email, video, productivity",p6,1
171,3,2,2553,5000gb,yes,email,p6,0
171,3,3,2553,2000gb,yes,"email, video, productivity",p18,0
171,4,1,2554,30gb,yes,"email, video",p18,0
171,4,2,2554,5000gb,no,"email, video, productivity",p18,1
171,4,3,2554,2000gb,no,email,p6,0
171,5,1,2555,30gb,no,"email, video",p12,1
171,5,2,2555,5000gb,yes,"email, video",p18,0
171,5,3,2555,30gb,yes,"email, video, productivity",p18,0
171,6,1,2556,2000gb,no,"email, video, productivity",p12,1
171,6,2,2556,2000gb,no,"email, video",p18,0
171,6,3,2556,2000gb,yes,email,p18,0
171,7,1,2557,5000gb,no,"email, video, productivity",p12,1
171,7,2,2557,30gb,no,"email, video",p18,0
171,7,3,2557,5000gb,no,email,p6,0
